1063644	7165005
1063659	7929897
1063702	7164845
1063758	1365657
1063765	6998646
1063777	7164704
539601	7416552
277459	4608341
1063892	7164470
539648	4213956
15382	7309885
1063974	7164384
277556	3655235
15441	7789515
801907	7802357
277623	7299671
277632	7332373
1007473	7251748
277701	7360038
1064140	7783604
277737	7994926
1019649	7234626
15607	1484018
1064195	7164232
1064206	7164219
277785	7318636
277799	7378992
277799	7378993
277799	7378994
539957	7414432
277977	7484208
1064473	7164008
278074	629903
802372	7818854
1064518	7843993
1064529	7163878
832790	7909887
540306	7604698
253678	3314229
1064687	7163703
1064687	7163709
540432	7556122
540456	7655418
802634	7892288
1064808	7163603
1064852	5539709
278429	7623179
1094996	7624305
1064961	7163548
278542	7602289
1065032	7897677
278606	7816984
278658	7971861
1065118	7886347
16559	7378935
1065160	7163370
540906	7505469
1065227	7942417
540983	7681577
278863	7341285
1095059	7619220
803237	7883501
541135	7477283
16860	7936560
803306	7772275
1065494	7162983
1065494	7162987
1065551	7162902
1065558	7162884
541272	876066
541274	7712674
1065650	7162765
279229	7354184
17110	3464191
1095121	7613985
1065712	7162750
541425	7639543
1065728	7162717
1095126	7613702
803599	7776498
541557	7630267
46579	7376630
1065971	7162493
1065985	7964776
17430	716033
1066043	7719743
1066116	7881791
1066116	7881793
279718	7354712
17635	4178175
541948	7658037
541948	2980693
804103	3644878
541969	1340397
804197	7736282
804197	7736285
279987	7357514
17848	7360809
17884	7723241
789439	4806068
658372	7580404
280223	2378839
18101	7365611
1066709	7161960
1066716	7161929
1066792	7798323
804687	5223088
1066916	7161745
1066958	7161700
1066966	180622
1066971	7161677
542806	617180
323592	7976943
804996	7958943
1067276	7161448
1067284	7161432
18759	7716736
280927	3161368
543251	7630497
134239	7786934
1067587	7161185
1067640	7161101
1067659	7160909
281270	7697483
1067724	7160861
1067764	7160805
1067772	7160750
1067826	7160664
543644	7697828
543644	7697829
19457	7357580
805900	7858013
543813	7557021
19552	1320723
281702	7691277
281704	5719260
543849	3014034
1095542	7580351
543951	7686120
1068276	7160269
1068290	7160260
544060	7516971
544060	7516973
281930	7076058
1068408	7948258
544123	7543289
19940	7449503
19940	490992
544277	5121196
544308	2565202
544319	7562624
282214	7503941
1068715	3628556
806574	2113439
1068726	7972873
282397	3243435
806688	7869066
282411	1245358
833507	4379802
995787	7273248
1068924	7963231
20356	7372511
1068952	7159801
305650	8004243
282530	173764
20432	7638774
1069028	7159758
544745	7655918
1051990	7927726
544811	7502716
1069108	7159660
1069128	7159633
20597	7322579
1069222	7159542
20671	7337302
544974	7584078
1069313	7159381
833579	7924840
1069327	7159370
1069344	7159357
1069405	7159286
1069405	7159288
1069474	7952419
1069521	7159235
1069556	7830643
283141	8002257
545359	7611282
1052089	7181986
1069717	2496088
807585	7821311
545450	7694300
545450	7694301
21185	7448929
576822	7492796
283344	7795548
545575	7550362
178325	7399376
283548	7817084
1069981	7158640
1069983	7158638
807880	7821306
1070131	7158532
545847	412670
808019	7761218
21603	7953826
1100581	7144561
21741	1021598
21765	7353502
1095899	7553481
1070412	7786003
21861	7396548
1070452	7158303
284072	7373037
808362	7730127
808362	7730131
21948	7684758
1070546	7158201
1070546	7158204
463373	7416571
790110	5483197
1095952	7548591
284313	7710480
546459	1091906
22231	7790147
808716	7727815
1070867	5278855
47419	7404959
284565	7303270
22479	7710581
1071061	7968606
1071061	7968609
546825	110805
1071198	7157715
546956	7573530
546956	5963925
1071270	7858592
547018	7514853
547089	7555467
1071389	5208253
547139	7640131
22882	1567596
1071485	7814343
1071534	7157420
1071545	7157407
547301	2274875
285158	7303645
1071598	7157398
809556	7801964
484454	7502917
484454	7502919
1071722	7843082
166625	4575609
285375	7298671
831030	7751423
23285	7373976
809798	7803851
47588	225370
47588	813164
285537	7395774
1071992	7156996
309745	7344571
809933	7771599
285656	7341497
285729	1054505
1072188	7156804
548036	7583985
548036	7583986
810210	1029662
810242	7729677
810242	559109
548099	7538554
1057007	7852844
810270	7909484
178741	7339871
178741	7339873
810324	7795453
47674	7313683
1072479	7156499
1072513	7156432
810394	7966804
810394	764872
810394	7966805
810394	7966808
548254	7439342
286160	7367183
1072603	7156376
1072750	7156243
548475	7428337
1052610	7934341
810680	7782553
1072874	7156123
47741	6009067
548673	7551972
1072988	7156061
24441	7686662
790536	7749943
1073358	7155806
1073365	7155798
24807	7305710
549135	5484835
24979	7318277
1073569	7155564
25025	7731150
25036	7954617
47864	1867101
549342	7708995
1073640	7155493
1073721	7852823
1073801	7155348
1073805	7155329
25294	7795857
821372	7720462
703268	7430751
1073943	7155246
1073972	7749191
1073980	7921235
1074001	7155192
549731	7670407
549738	7625918
559507	7406240
559507	7406241
25534	7733858
25603	7667595
1096557	7490832
287912	7887836
1074499	7911879
812387	7776665
288139	8005338
550331	4229636
288200	7537962
26079	2055072
26207	7680049
1074804	7154604
1074807	7154587
397592	7533642
1096644	7482851
550565	7403722
812734	7739791
1074883	7154492
550609	7556469
26334	7349855
1074949	7154462
1096667	7480796
1074989	7154444
1074989	7154451
1074995	7154432
1074997	7154420
934889	7966349
288702	7484614
26664	7346838
1075244	7153978
1075262	7153921
1075313	7153842
288884	7373639
1075336	7153793
1075348	7153741
551119	7504350
26847	7348638
1075588	7153381
1075591	2196128
1075608	7153291
1075636	7153226
1075656	7153209
551413	42676
289276	7559170
1075713	7876843
1075741	7153085
786520	7854389
572517	7621161
1075919	7152919
289556	7383864
289586	3156798
1076030	7878952
813899	7871469
1076078	7738004
551819	7571873
551860	670741
27618	7317075
289812	262205
1076269	7152478
27743	7446055
27743	7446056
1100783	7124396
814282	7839309
27932	1270948
1074603	7845422
28216	455251
814699	7848421
290488	4476405
834848	7906463
290499	369457
48417	7455849
1077000	7965694
1077002	7151990
1077006	7151971
290585	5504239
1077019	7151920
290632	7387845
814964	7729812
814987	7719368
552868	7562944
815015	7730563
290779	101026
1097040	7446310
290830	691855
1077356	7151669
1097066	7444223
815243	2392352
105709	7997938
815420	7914307
815421	7881906
29097	7310193
291248	8003933
815580	7864670
29169	949186
291396	342743
1077844	7151513
922398	7810943
291516	7341001
29416	7552094
1078187	7817140
1078187	7817141
29612	7725919
1078198	7740071
1078222	7151276
1097236	7431235
816289	7780128
816289	7780132
1078446	7865137
1078491	7829524
292094	7331582
1097259	7429193
572978	7586085
816483	7978309
292225	8007338
1078731	7742389
1078752	7974737
30188	7329732
1078765	7150840
554511	7468513
1078906	4678758
1078920	7813577
1078920	7813583
554738	7540757
816893	7902258
1079050	7150658
1079086	7150646
292676	2185666
1079231	7150489
292813	7365157
398335	7647539
1079340	7150401
1079434	7943134
555179	7409576
817349	7804985
817349	7804986
1079535	7150113
227992	7987712
817597	7739187
817597	7739188
555458	7715968
791629	7736538
31222	6009843
1079815	7149789
1079817	7149776
1079831	7761356
293401	366583
555558	7526753
293421	4212045
555590	7581740
1079888	7902805
1079959	7974712
1079987	7149648
31432	7341780
31432	7341787
1080010	7149449
1080031	7149425
555750	7665867
555750	7665868
555850	4113868
31595	7398606
952520	7939250
1080253	7149211
1080406	7149086
1080419	7848684
293992	2790193
556144	7597426
556166	5468582
1080495	5183908
556217	1845958
556248	3828290
1080537	7964183
1080555	7148911
556307	7587676
879155	7950407
1097619	7399769
32176	7590071
818612	7957196
556476	7549537
556587	7681665
1080937	7148697
1080939	2137948
1080948	7148643
1080950	7148624
818819	747282
818819	7783710
1080970	7148569
818842	7907439
818842	7907440
1081086	7148498
1081091	7148446
32642	7224576
556952	7614653
556976	7502345
556976	2020524
1097723	7392644
1081338	7148217
557157	7412519
1054071	7909424
295135	5576567
1081569	7750612
1081595	7148073
1081609	7148053
557401	7573403
557417	7451133
1081730	7147941
819618	7799676
557492	7424055
1081946	7147702
1082002	7147611
1082091	7147522
1082117	7147504
1082242	7147356
1082263	5289525
1082265	7147182
1082281	7147037
1082332	7146585
1082336	105526
1082339	3357223
1082341	7146502
1082351	7146386
1082351	7146387
1082351	7146390
1082384	371575
1100986	7103622
1082427	7145657
1082445	7145489
1082448	7145463
1082455	7145392
1082501	7144926
1082502	7144918
1082531	7144619
1082536	7144584
1082547	7144521
558263	7422742
1082576	7144391
34015	1710290
34015	7703019
1082603	7144202
1082607	7144159
34039	2673480
1082622	7144010
1082653	7143926
1082668	7143807
1082730	7143439
558448	7453523
1082750	7143330
1082751	7143318
1082759	7143238
1082759	7143240
1082779	7143126
1082792	4879323
1082807	7142823
1082835	7142571
1082840	7142526
1082870	1696122
1082872	7142243
1082877	7142190
1082893	7142099
1082924	7141911
1082947	7141792
1082948	7141783
1082966	7141624
1082978	7141552
1083000	7141450
1083010	7141335
1083010	7141337
1083017	7141258
1083021	7141204
1083052	7140890
1083085	85696
839137	7803834
1083092	7140692
1083095	7140654
1083095	7140656
1083095	7140662
1083108	7140503
820973	3971153
1083125	7140358
1083127	7140336
1083150	7140121
1083152	7140105
1083157	7140047
1083158	7140038
1083161	7140020
1083243	7139251
1083267	7139070
1083268	7139054
1083278	1212500
1083285	7138919
1083296	7138816
559009	2587289
559018	7458549
1083307	7138717
1098057	7368020
1083332	7138601
1083332	7138603
1083332	7138606
1083340	7138515
1083341	2266319
1083342	7138502
1083345	7138475
1083361	7138288
1083362	7138276
1083401	7137904
1083410	7137810
296993	2091170
1083428	7137630
1083430	7137600
1083443	7137482
1083472	7137181
559198	7407784
1083493	7136987
1083499	7136942
1083500	7136911
1083500	7136916
1083502	7136893
1083502	7136895
1083508	7136842
1083517	7136745
1083535	7136575
1083537	7136558
1083584	7136061
1083597	7135965
1083598	7135949
1083611	7135798
1083627	7135660
1083641	7135580
1083663	7135416
1083675	1207273
1083690	7135151
1083713	7134909
1083721	7134814
1083722	7134803
1083727	7134776
1083743	7134662
1054440	7178110
1083783	7134339
1083791	7134246
1083797	7134213
1083800	7134187
1083819	7134010
1083822	7133967
1083831	7133887
1083832	7133862
1083846	542028
1083852	7133662
1083865	7133523
559607	7651271
1083909	2866050
1083933	7132959
1083945	7132843
1083948	7132812
1083967	7132606
559709	7647465
1084038	7131995
1084041	7131962
1084075	7131601
1084076	7131592
1084086	7131489
297672	7315545
1084192	7130584
1084197	7130537
1084230	7130196
1084233	7130174
559959	7426998
559959	7427000
1084273	7129866
1084276	7129849
1084289	7129704
1084301	7129583
1084308	7129494
1084324	1193200
1084326	7129364
1084330	7129309
1084336	7129250
1084354	7129076
1084383	7128776
1084383	7128779
1084403	7128602
1084408	7128553
1084408	7128560
1084435	7128274
1084441	7128207
1084469	7127941
1084475	7127854
1084478	7127820
1084512	7127588
1084516	7127554
1084518	7127528
560245	7496366
1084555	7127220
1084582	537325
1084599	7126790
1084602	7126763
1084603	7126756
1084624	7126557
1084686	7125967
36133	103776
1084712	7125784
1084713	7125770
1084713	7125772
1084722	7125687
822585	3000240
1084755	7125439
1084769	392674
822649	7858081
822649	1589988
1084814	7124884
1084838	7124631
1084838	7124633
1084838	7124636
1084838	7124637
1084848	7124519
298444	7927482
1084887	7124139
1084889	7124113
1084898	7124027
1084898	7124029
1084898	7124035
1084906	3152590
1084906	494823
1084906	7123933
1084910	7123877
1084930	7123743
1084942	7123628
1084971	7123374
1084982	7123252
1084986	7123215
822859	7747634
1085008	7123013
1085013	7122970
1085048	7122600
1085139	7121818
1085141	7121801
1085192	7121349
1085197	2951704
1085229	7120979
1085245	7120828
1085279	7120427
1085288	7120331
1085303	7120173
1085319	7120073
1085327	7119970
1085339	7119910
1085341	7119885
823203	2795318
1085348	7119816
1085351	7119787
1085356	7119740
298940	7406638
1085386	7119548
1085393	7119470
1085421	7119331
1085422	7119316
1085434	7119187
1085441	7119147
1085454	7119001
299023	7461042
1085456	7118975
1085457	7118963
1085510	7118520
1085517	7118453
1085521	7118416
299094	7377683
1085532	7118318
1085533	7118301
1085535	7118287
299110	3863
1085545	7118226
1085550	7118190
823421	7979107
1085572	7117981
1085584	7117874
1085586	7117859
1085613	7117569
1085630	7117462
1085658	7117184
1085674	7117069
576360	7433120
1085733	7116569
1085741	2123320
1085760	7116292
1085762	7116278
1085762	7116282
1085764	7116260
1085775	7116157
1085777	7116141
1085779	7116125
1085780	7116118
299350	2554035
1085796	7115943
1085804	7115878
1085804	7115880
1085812	7115790
1085842	7115523
1085845	7115471
1085862	7115322
1085889	7115057
1085918	7114795
1085924	7114739
1085930	7114655
1085936	7114596
1085943	7114515
1085943	7114517
1085967	7114288
1085980	7114135
1086008	7113886
1086014	7113831
1086022	6425089
1086046	7113578
1086075	7113372
1086085	7113274
1086120	7112966
1086145	7112788
299732	3132683
1086174	7112559
1086186	7112456
1086200	7112303
1086224	7112148
1086241	7112009
1086266	7111812
1086271	7111754
1086281	7111650
1086288	7111590
1086296	7111499
1086305	7111408
1086309	7111386
1086326	7111207
1086354	7110954
299939	7393374
1086384	7110606
1086385	7110600
1086385	7110601
1086424	7110198
1086430	7110143
1086439	7110052
530602	7603386
530602	7603394
1086468	7109916
1086491	7109677
1086498	7109634
530611	7553527
530611	7553529
1086532	7109416
1086555	7109165
1086565	7109051
1086575	7108969
1086581	7108916
1086594	7108821
1086595	7108813
1086628	7108534
1086637	7108466
1086679	7108247
1086681	7108236
1086693	7108115
1086701	7108051
1086708	7107986
1086713	7107937
1086715	7107910
300312	7343719
1011248	7246062
1086760	7107568
1086765	7107525
1086834	7107115
1086836	7107100
1086855	7106946
1086860	7106893
1086874	7106746
1086883	3098712
1086886	7106635
1086893	7106567
1086915	7106361
1086917	7106343
1086927	7106232
1086928	7106218
1086942	7106131
1086974	7105842
1086976	7105825
1087014	7105513
1087018	7105476
1087042	7105250
1087042	7105252
1087046	7105204
1087047	7105192
1087050	7105163
1087061	7105044
1087066	7105008
1087074	7104929
1087077	7104895
1087105	7104678
300674	7067032
1087114	4885390
562827	7415306
562827	4022587
1087122	7104520
1087126	7104483
1087129	7104460
1087171	7104024
1087173	7104007
1087185	7103898
1087186	7103895
1087204	7103700
1087215	7103585
1087226	7103529
1087238	7103410
1087269	7103214
1087309	7102914
1087317	7102878
1087327	7102802
1087351	7102627
1087361	7102509
300933	1196440
1087375	7102407
1087375	7102408
1087375	7102411
792900	7724807
563119	7604003
1087425	7102190
1087435	7102127
1087455	7101990
1087484	7101742
1087486	1213268
1087487	7101703
1087492	7101650
301061	7924477
1087514	7101448
1087544	7101182
1087556	7101044
1087566	7100934
1087581	7100795
1087603	7100566
1087604	7100555
1087609	7100512
1087634	7100317
1087675	7100040
1087680	7099971
1087687	7099935
1087690	7099892
1087722	7099584
1087727	7099522
1087728	7099509
1087729	7099506
1087736	7099434
1087736	2985362
1087764	7099149
1087766	7099129
1087766	7099130
1087774	7099045
1087795	7098857
1087803	7098781
1087835	7098433
1087848	7098298
1087858	7098181
1087869	7098058
1087870	7098048
1087904	7097707
1087911	7097636
563652	7615545
1087959	7097165
1087967	7097083
1087969	7097061
1087999	7096873
825948	7771960
825954	7741548
1088138	7095660
39577	661943
1088164	7095519
1088209	7095230
1088210	7095217
1088211	7095212
1088221	7095129
563943	4788406
1088252	7095016
1088254	7095006
563995	4261341
1088302	7094591
1088302	7094594
1088309	7094524
1088311	7094511
1088332	7094398
1088349	7094260
1088358	7094182
1088379	7093987
1088434	7093624
1088437	7093592
1088444	7093554
1088453	7093487
1088475	7093296
1088475	7093297
1088502	7093179
1088510	7093135
1088512	7093109
1088515	7093089
1088539	7092969
1088541	7092963
1088606	7092563
1088628	7092485
40056	7368866
1088648	7092353
1088653	7092301
826513	7904035
1088658	7092272
1088658	7092278
1088685	7092126
1088693	7092036
1088715	7091855
1088734	1376394
1088742	7091657
1088758	7091499
302337	7398113
564509	7595150
1088800	7091089
1088816	7090963
1088832	5279465
1088845	7090685
1088856	7090589
1088869	7090442
1088875	4428447
1088884	7090265
1088889	7090228
1088903	7090090
40337	3504966
1088915	7090002
1088928	7089861
1088938	7089760
1088958	7089538
1088960	7089522
1088973	7089413
1088987	1133215
1088993	7089215
1089001	7089128
1089002	7089124
1089021	7088930
1089022	7088918
1089026	7088908
1089027	7088895
1089036	7088809
1089036	7088813
1089043	7088735
1089044	7088720
1089051	7088654
1089071	2589472
1089085	7088329
1089093	7088254
1089121	7088053
1089143	7087829
1089156	7087695
1089158	7087671
1089164	7087616
1089167	7087585
1089167	7087589
1089177	7087481
1089214	7087159
1089246	7086847
1089273	7086550
1089277	7086510
1089277	7086512
1089286	7086430
1089293	7086354
1089312	7086188
1089325	7086051
1089355	7085726
1089376	7085473
1089401	7085252
1089406	7085194
1089408	7085170
1089414	7085111
1089434	7084934
1089438	7084908
1089443	7084844
1089469	1439346
560673	7406716
1089498	7084354
1089501	7084322
1089511	7084213
565231	7642015
1089521	7084111
1089541	7083912
1011713	7245148
1089558	7083723
1089560	7083703
1089576	7083545
1089597	7083329
1089619	7083093
1089639	7082876
1089645	7082804
1089656	7082678
1089674	7082472
1089678	7082454
1089683	7082390
1089688	7082331
1089691	7082303
1089693	7082281
1089696	7082229
1089706	7082136
1089719	7082006
1089727	7081948
1089750	7081741
1089760	7081626
1089763	7081592
1089776	7081482
1089787	7081382
1089804	7081198
1089805	7081193
1089810	7081127
1089832	7080937
1089846	7080803
1089868	7080589
1089896	7080300
1089906	7080202
1089925	7080091
1089940	7079948
1089945	7079883
1089964	7079676
1089966	7079658
1089983	7079501
565696	7434268
565696	7434272
565696	5097336
565696	7434273
1090029	7079065
1090029	7079067
1090043	7078956
1090054	7078842
1090063	7078754
1090072	7078672
1090077	7078615
1090086	7078525
1090100	7078350
1090102	7078336
1090107	7078279
1090110	7078250
1090115	7078204
1090132	7078051
1090146	7077624
1090151	3624309
565868	7438278
1090165	7075801
1090170	7075411
1090171	7075317
1090184	7074235
303777	7372760
303790	7842714
1090242	7070556
1090270	7067796
1090350	3740121
1090364	8002470
303934	7738432
1090374	8001682
1090388	8000308
813193	7954689
1090395	7999912
1090400	7999520
1090456	7995612
1090458	7995401
566174	7595707
1090472	7994095
1090530	7989800
1090530	7989804
1090540	7989122
41969	7302077
1090613	7983381
566335	7417821
566335	7417823
1090624	7982376
1090624	7982380
1090624	7982383
909221	6124696
1090700	3168763
1090701	7975396
828596	7859102
828596	7859104
1090742	7972096
1090758	7970560
1090791	7969248
1090808	7968090
1011925	5464614
1090833	7966419
1090838	7965897
1090838	7965901
1090839	7965795
1090841	7965665
1090842	7965558
1090861	7963937
1090869	7963400
1090877	7962591
1090886	7961659
1090910	7959810
828779	7860760
1090924	7958505
837181	7737896
42361	7499337
1090945	7957140
1090965	7955177
1090987	7953170
1091015	7950723
1091048	7947462
1091059	495708
1091068	7945635
1091108	2770277
1091112	7941831
1091115	7941540
1091116	7160785
42568	7778083
400311	319761
1091153	7938034
1091164	7937239
829025	7939173
1091173	7936630
1091177	6879008
1091194	7934596
566946	599391
1091246	7930017
829103	7894150
1091255	7929316
1091330	3722140
1091340	7923040
1091421	7916216
567159	1452156
1091450	5928214
1091467	7912446
1091471	7912028
1091473	7911819
1091479	7911395
1091513	7908126
1091520	7907511
1091522	7907331
1091529	7906607
1091535	7906082
829425	986805
1099433	7255675
1091576	7902114
1091595	7901803
1091595	7901804
1091630	7899460
1091643	7898210
1091654	7897164
1091659	7896650
1091661	7896448
1091665	7896151
1091667	7896033
1091681	7894718
1091681	7894720
1091681	6599927
1091688	7894012
1091715	7891546
1091719	7891238
567443	7691928
567452	7657714
1091749	7888489
305333	1396948
1091767	7886838
1091767	7886840
1091786	7885203
305361	3367824
1091807	7883418
1091811	7883006
1091833	7881110
1091865	7878223
567630	7672252
1091923	7874898
1091941	7873255
1091941	637843
1091941	7873258
1091955	7872115
1091983	7869800
1092005	7867845
1092005	7867849
1092007	4012144
1092010	1700052
1092013	7867014
1092023	7866104
1092042	7864307
837375	7751968
1092093	7859458
1092095	7438610
1092105	7858439
1092108	7858222
1092120	7857224
1092143	7854826
1092159	7853490
1092161	7853304
1092162	7853204
1092165	7852900
1092168	7852693
1092176	7043728
1092180	7851540
567895	3194503
1092203	7849795
1092236	7846648
1092237	7846536
1092237	7846537
1092238	7846445
1092257	7844615
1092258	7844527
1092259	4262105
1092263	7844019
1092297	2067678
1092311	7840851
1092327	7839627
1092330	7839437
1092342	7838221
1092348	7837628
43781	3713070
43781	999958
1092391	7291984
1092394	7834008
1092416	7831893
1092417	7831799
1092470	7827363
1092474	7826932
1092482	7826123
1092484	7825939
1092522	7823503
1092528	7823039
1092528	7823040
1092543	964216
1092551	7820843
1092557	7820220
1092605	7816751
924844	7936988
1092643	7814020
44072	7327207
1092665	7812614
830551	7888158
1092715	7809869
1092724	7809161
1092738	7807867
1092751	7806656
1092756	7806215
1092757	7806112
1092759	7805921
1092791	7803062
1092791	7803067
1092792	7802959
1092796	7802555
568526	7666026
1092822	7800543
1092832	7799913
1092858	7797764
1092863	3354182
1092865	7797058
1092870	7796536
568585	7594098
1092910	7794522
1092911	7794421
1092919	7793587
568649	7458144
1092942	7791753
1092952	7790742
1092972	7788915
1092978	7788315
1092984	7787893
568703	422517
1092996	2480040
1093006	7785747
